# space PC R/W bits address value region; hex values. ROM reads omitted unless --trace-all
A 00043e W16 a00000 002d palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 002c palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 002b palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 002a palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0029 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0028 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0027 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0026 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0025 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0024 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0023 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0022 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0021 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0020 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 001f palette_registers
A 000440 W16 a00002 7bde palette_registers
A 00043e W16 a00000 001e palette_registers
A 000440 W16 a00002 7bde palette_registers
A 00043e W16 a00000 001d palette_registers
A 000440 W16 a00002 6b5a palette_registers
A 00043e W16 a00000 001c palette_registers
A 000440 W16 a00002 5ad6 palette_registers
A 00043e W16 a00000 001b palette_registers
A 000440 W16 a00002 4a52 palette_registers
A 00043e W16 a00000 001a palette_registers
A 000440 W16 a00002 39ce palette_registers
A 00043e W16 a00000 0019 palette_registers
A 000440 W16 a00002 294a palette_registers
A 00043e W16 a00000 0018 palette_registers
A 000440 W16 a00002 18c6 palette_registers
A 00043e W16 a00000 0017 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0016 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0015 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0014 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0013 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0012 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0011 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0010 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 000f palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 000e palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 000d palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 000c palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 000b palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 000a palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0009 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0008 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0007 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0006 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0005 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0004 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0003 palette_registers
A 000440 W16 a00002 001e palette_registers
A 00043e W16 a00000 0002 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 00043e W16 a00000 0001 palette_registers
A 000440 W16 a00002 7bde palette_registers
A 00043e W16 a00000 0000 palette_registers
A 000440 W16 a00002 0000 palette_registers
A 000452 W32 c06000 00000000 tilemap
A 000452 W32 c06004 00000000 tilemap
A 000452 W32 c06008 00000000 tilemap
A 000452 W32 c0600c 00000000 tilemap
A 000452 W32 c06010 00000000 tilemap
A 000452 W32 c06014 00000000 tilemap
A 000452 W32 c06018 00000000 tilemap
A 000452 W32 c0601c 00000000 tilemap
A 000452 W32 c06020 00000000 tilemap
A 000452 W32 c06024 00000000 tilemap
A 000452 W32 c06028 00000000 tilemap
A 000452 W32 c0602c 00000000 tilemap
A 000452 W32 c06030 00000000 tilemap
A 000452 W32 c06034 00000000 tilemap
A 000452 W32 c06038 00000000 tilemap
A 000452 W32 c0603c 00000000 tilemap
A 000452 W32 c06040 00000000 tilemap
A 000452 W32 c06044 00000000 tilemap
A 000452 W32 c06048 00000000 tilemap
A 000452 W32 c0604c 00000000 tilemap
A 000452 W32 c06050 00000000 tilemap
A 000452 W32 c06054 00000000 tilemap
A 000452 W32 c06058 00000000 tilemap
A 000452 W32 c0605c 00000000 tilemap
A 000452 W32 c06060 00000000 tilemap
A 000452 W32 c06064 00000000 tilemap
A 000452 W32 c06068 00000000 tilemap
A 000452 W32 c0606c 00000000 tilemap
A 000452 W32 c06070 00000000 tilemap
A 000452 W32 c06074 00000000 tilemap
A 000452 W32 c06078 00000000 tilemap
A 000452 W32 c0607c 00000000 tilemap
A 000452 W32 c06080 00000000 tilemap
A 000452 W32 c06084 00000000 tilemap
A 000452 W32 c06088 00000000 tilemap
A 000452 W32 c0608c 00000000 tilemap
A 000452 W32 c06090 00000000 tilemap
A 000452 W32 c06094 00000000 tilemap
A 000452 W32 c06098 00000000 tilemap
A 000452 W32 c0609c 00000000 tilemap
A 000452 W32 c060a0 00000000 tilemap
A 000452 W32 c060a4 00000000 tilemap
A 000452 W32 c060a8 00000000 tilemap
A 000452 W32 c060ac 00000000 tilemap
A 000452 W32 c060b0 00000000 tilemap
A 000452 W32 c060b4 00000000 tilemap
A 000452 W32 c060b8 00000000 tilemap
A 000452 W32 c060bc 00000000 tilemap
A 000452 W32 c060c0 00000000 tilemap
A 000452 W32 c060c4 00000000 tilemap
A 000452 W32 c060c8 00000000 tilemap
A 000452 W32 c060cc 00000000 tilemap
A 000452 W32 c060d0 00000000 tilemap
A 000452 W32 c060d4 00000000 tilemap
A 000452 W32 c060d8 00000000 tilemap
A 000452 W32 c060dc 00000000 tilemap
A 000452 W32 c060e0 00000000 tilemap
A 000452 W32 c060e4 00000000 tilemap
A 000452 W32 c060e8 00000000 tilemap
A 000452 W32 c060ec 00000000 tilemap
A 000452 W32 c060f0 00000000 tilemap
A 000452 W32 c060f4 00000000 tilemap
A 000452 W32 c060f8 00000000 tilemap
A 000452 W32 c060fc 00000000 tilemap
A 000452 W32 c06100 00000000 tilemap
A 000452 W32 c06104 00000000 tilemap
A 000452 W32 c06108 00000000 tilemap
A 000452 W32 c0610c 00000000 tilemap
A 000452 W32 c06110 00000000 tilemap
A 000452 W32 c06114 00000000 tilemap
A 000452 W32 c06118 00000000 tilemap
A 000452 W32 c0611c 00000000 tilemap
A 000452 W32 c06120 00000000 tilemap
A 000452 W32 c06124 00000000 tilemap
A 000452 W32 c06128 00000000 tilemap
A 000452 W32 c0612c 00000000 tilemap
A 000452 W32 c06130 00000000 tilemap
A 000452 W32 c06134 00000000 tilemap
A 000452 W32 c06138 00000000 tilemap
A 000452 W32 c0613c 00000000 tilemap
A 000452 W32 c06140 00000000 tilemap
A 000452 W32 c06144 00000000 tilemap
A 000452 W32 c06148 00000000 tilemap
A 000452 W32 c0614c 00000000 tilemap
A 000452 W32 c06150 00000000 tilemap
A 000452 W32 c06154 00000000 tilemap
A 000452 W32 c06158 00000000 tilemap
A 000452 W32 c0615c 00000000 tilemap
A 000452 W32 c06160 00000000 tilemap
A 000452 W32 c06164 00000000 tilemap
A 000452 W32 c06168 00000000 tilemap
A 000452 W32 c0616c 00000000 tilemap
A 000452 W32 c06170 00000000 tilemap
A 000452 W32 c06174 00000000 tilemap
A 000452 W32 c06178 00000000 tilemap
A 000452 W32 c0617c 00000000 tilemap
A 000452 W32 c06180 00000000 tilemap
A 000452 W32 c06184 00000000 tilemap
A 000452 W32 c06188 00000000 tilemap
A 000452 W32 c0618c 00000000 tilemap
A 000452 W32 c06190 00000000 tilemap
A 000452 W32 c06194 00000000 tilemap
A 000452 W32 c06198 00000000 tilemap
A 000452 W32 c0619c 00000000 tilemap
A 000452 W32 c061a0 00000000 tilemap
A 000452 W32 c061a4 00000000 tilemap
A 000452 W32 c061a8 00000000 tilemap
A 000452 W32 c061ac 00000000 tilemap
A 000452 W32 c061b0 00000000 tilemap
A 000452 W32 c061b4 00000000 tilemap
A 000452 W32 c061b8 00000000 tilemap
A 000452 W32 c061bc 00000000 tilemap
A 000452 W32 c061c0 00000000 tilemap
A 000452 W32 c061c4 00000000 tilemap
A 000452 W32 c061c8 00000000 tilemap
A 000452 W32 c061cc 00000000 tilemap
A 000452 W32 c061d0 00000000 tilemap
A 000452 W32 c061d4 00000000 tilemap
A 000452 W32 c061d8 00000000 tilemap
A 000452 W32 c061dc 00000000 tilemap
A 000452 W32 c061e0 00000000 tilemap
A 000452 W32 c061e4 00000000 tilemap
A 000452 W32 c061e8 00000000 tilemap
A 000452 W32 c061ec 00000000 tilemap
A 000452 W32 c061f0 00000000 tilemap
A 000452 W32 c061f4 00000000 tilemap
A 000452 W32 c061f8 00000000 tilemap
A 000452 W32 c061fc 00000000 tilemap
A 000452 W32 c06200 00000000 tilemap
A 000452 W32 c06204 00000000 tilemap
A 000452 W32 c06208 00000000 tilemap
A 000452 W32 c0620c 00000000 tilemap
A 000452 W32 c06210 00000000 tilemap
A 000452 W32 c06214 00000000 tilemap
A 000452 W32 c06218 00000000 tilemap
A 000452 W32 c0621c 00000000 tilemap
A 000452 W32 c06220 00000000 tilemap
A 000452 W32 c06224 00000000 tilemap
A 000452 W32 c06228 00000000 tilemap
A 000452 W32 c0622c 00000000 tilemap
A 000452 W32 c06230 00000000 tilemap
A 000452 W32 c06234 00000000 tilemap
A 000452 W32 c06238 00000000 tilemap
A 000452 W32 c0623c 00000000 tilemap
A 000452 W32 c06240 00000000 tilemap
A 000452 W32 c06244 00000000 tilemap
A 000452 W32 c06248 00000000 tilemap
A 000452 W32 c0624c 00000000 tilemap
A 000452 W32 c06250 00000000 tilemap
A 000452 W32 c06254 00000000 tilemap
A 000452 W32 c06258 00000000 tilemap
A 000452 W32 c0625c 00000000 tilemap
A 000452 W32 c06260 00000000 tilemap
A 000452 W32 c06264 00000000 tilemap
A 000452 W32 c06268 00000000 tilemap
A 000452 W32 c0626c 00000000 tilemap
A 000452 W32 c06270 00000000 tilemap
A 000452 W32 c06274 00000000 tilemap
A 000452 W32 c06278 00000000 tilemap
A 000452 W32 c0627c 00000000 tilemap
A 000452 W32 c06280 00000000 tilemap
A 000452 W32 c06284 00000000 tilemap
A 000452 W32 c06288 00000000 tilemap
A 000452 W32 c0628c 00000000 tilemap
A 000452 W32 c06290 00000000 tilemap
A 000452 W32 c06294 00000000 tilemap
A 000452 W32 c06298 00000000 tilemap
A 000452 W32 c0629c 00000000 tilemap
A 000452 W32 c062a0 00000000 tilemap
A 000452 W32 c062a4 00000000 tilemap
A 000452 W32 c062a8 00000000 tilemap
A 000452 W32 c062ac 00000000 tilemap
A 000452 W32 c062b0 00000000 tilemap
A 000452 W32 c062b4 00000000 tilemap
A 000452 W32 c062b8 00000000 tilemap
A 000452 W32 c062bc 00000000 tilemap
A 000452 W32 c062c0 00000000 tilemap
A 000452 W32 c062c4 00000000 tilemap
A 000452 W32 c062c8 00000000 tilemap
A 000452 W32 c062cc 00000000 tilemap
A 000452 W32 c062d0 00000000 tilemap
A 000452 W32 c062d4 00000000 tilemap
A 000452 W32 c062d8 00000000 tilemap
A 000452 W32 c062dc 00000000 tilemap
A 000452 W32 c062e0 00000000 tilemap
A 000452 W32 c062e4 00000000 tilemap
A 000452 W32 c062e8 00000000 tilemap
A 000452 W32 c062ec 00000000 tilemap
A 000452 W32 c062f0 00000000 tilemap
A 000452 W32 c062f4 00000000 tilemap
A 000452 W32 c062f8 00000000 tilemap
A 000452 W32 c062fc 00000000 tilemap
A 000452 W32 c06300 00000000 tilemap
A 000452 W32 c06304 00000000 tilemap
A 000452 W32 c06308 00000000 tilemap
A 000452 W32 c0630c 00000000 tilemap
A 000452 W32 c06310 00000000 tilemap
A 000452 W32 c06314 00000000 tilemap
A 000452 W32 c06318 00000000 tilemap
A 000452 W32 c0631c 00000000 tilemap
A 000452 W32 c06320 00000000 tilemap
A 000452 W32 c06324 00000000 tilemap
A 000452 W32 c06328 00000000 tilemap
A 000452 W32 c0632c 00000000 tilemap
A 000452 W32 c06330 00000000 tilemap
A 000452 W32 c06334 00000000 tilemap
A 000452 W32 c06338 00000000 tilemap
A 000452 W32 c0633c 00000000 tilemap
A 000452 W32 c06340 00000000 tilemap
A 000452 W32 c06344 00000000 tilemap
A 000452 W32 c06348 00000000 tilemap
A 000452 W32 c0634c 00000000 tilemap
A 000452 W32 c06350 00000000 tilemap
A 000452 W32 c06354 00000000 tilemap
A 000452 W32 c06358 00000000 tilemap
A 000452 W32 c0635c 00000000 tilemap
A 000452 W32 c06360 00000000 tilemap
A 000452 W32 c06364 00000000 tilemap
A 000452 W32 c06368 00000000 tilemap
A 000452 W32 c0636c 00000000 tilemap
A 000452 W32 c06370 00000000 tilemap
A 000452 W32 c06374 00000000 tilemap
A 000452 W32 c06378 00000000 tilemap
A 000452 W32 c0637c 00000000 tilemap
A 000452 W32 c06380 00000000 tilemap
A 000452 W32 c06384 00000000 tilemap
A 000452 W32 c06388 00000000 tilemap
A 000452 W32 c0638c 00000000 tilemap
A 000452 W32 c06390 00000000 tilemap
A 000452 W32 c06394 00000000 tilemap
A 000452 W32 c06398 00000000 tilemap
A 000452 W32 c0639c 00000000 tilemap
A 000452 W32 c063a0 00000000 tilemap
A 000452 W32 c063a4 00000000 tilemap
A 000452 W32 c063a8 00000000 tilemap
A 000452 W32 c063ac 00000000 tilemap
A 000452 W32 c063b0 00000000 tilemap
A 000452 W32 c063b4 00000000 tilemap
A 000452 W32 c063b8 00000000 tilemap
A 000452 W32 c063bc 00000000 tilemap
A 000452 W32 c063c0 00000000 tilemap
A 000452 W32 c063c4 00000000 tilemap
A 000452 W32 c063c8 00000000 tilemap
A 000452 W32 c063cc 00000000 tilemap
A 000452 W32 c063d0 00000000 tilemap
A 000452 W32 c063d4 00000000 tilemap
A 000452 W32 c063d8 00000000 tilemap
A 000452 W32 c063dc 00000000 tilemap
A 000452 W32 c063e0 00000000 tilemap
A 000452 W32 c063e4 00000000 tilemap
A 000452 W32 c063e8 00000000 tilemap
A 000452 W32 c063ec 00000000 tilemap
A 000452 W32 c063f0 00000000 tilemap
A 000452 W32 c063f4 00000000 tilemap
A 000452 W32 c063f8 00000000 tilemap
A 000452 W32 c063fc 00000000 tilemap
A 000452 W32 c06400 00000000 tilemap
A 000452 W32 c06404 00000000 tilemap
A 000452 W32 c06408 00000000 tilemap
A 000452 W32 c0640c 00000000 tilemap
A 000452 W32 c06410 00000000 tilemap
A 000452 W32 c06414 00000000 tilemap
A 000452 W32 c06418 00000000 tilemap
A 000452 W32 c0641c 00000000 tilemap
A 000452 W32 c06420 00000000 tilemap
A 000452 W32 c06424 00000000 tilemap
A 000452 W32 c06428 00000000 tilemap
A 000452 W32 c0642c 00000000 tilemap
A 000452 W32 c06430 00000000 tilemap
A 000452 W32 c06434 00000000 tilemap
A 000452 W32 c06438 00000000 tilemap
A 000452 W32 c0643c 00000000 tilemap
A 000452 W32 c06440 00000000 tilemap
A 000452 W32 c06444 00000000 tilemap
A 000452 W32 c06448 00000000 tilemap
A 000452 W32 c0644c 00000000 tilemap
A 000452 W32 c06450 00000000 tilemap
A 000452 W32 c06454 00000000 tilemap
A 000452 W32 c06458 00000000 tilemap
A 000452 W32 c0645c 00000000 tilemap
A 000452 W32 c06460 00000000 tilemap
A 000452 W32 c06464 00000000 tilemap
A 000452 W32 c06468 00000000 tilemap
A 000452 W32 c0646c 00000000 tilemap
A 000452 W32 c06470 00000000 tilemap
A 000452 W32 c06474 00000000 tilemap
A 000452 W32 c06478 00000000 tilemap
A 000452 W32 c0647c 00000000 tilemap
A 000452 W32 c06480 00000000 tilemap
A 000452 W32 c06484 00000000 tilemap
A 000452 W32 c06488 00000000 tilemap
A 000452 W32 c0648c 00000000 tilemap
A 000452 W32 c06490 00000000 tilemap
A 000452 W32 c06494 00000000 tilemap
A 000452 W32 c06498 00000000 tilemap
A 000452 W32 c0649c 00000000 tilemap
A 000452 W32 c064a0 00000000 tilemap
A 000452 W32 c064a4 00000000 tilemap
A 000452 W32 c064a8 00000000 tilemap
A 000452 W32 c064ac 00000000 tilemap
A 000452 W32 c064b0 00000000 tilemap
A 000452 W32 c064b4 00000000 tilemap
A 000452 W32 c064b8 00000000 tilemap
A 000452 W32 c064bc 00000000 tilemap
A 000452 W32 c064c0 00000000 tilemap
A 000452 W32 c064c4 00000000 tilemap
A 000452 W32 c064c8 00000000 tilemap
A 000452 W32 c064cc 00000000 tilemap
A 000452 W32 c064d0 00000000 tilemap
A 000452 W32 c064d4 00000000 tilemap
A 000452 W32 c064d8 00000000 tilemap
A 000452 W32 c064dc 00000000 tilemap
A 000452 W32 c064e0 00000000 tilemap
A 000452 W32 c064e4 00000000 tilemap
A 000452 W32 c064e8 00000000 tilemap
A 000452 W32 c064ec 00000000 tilemap
A 000452 W32 c064f0 00000000 tilemap
A 000452 W32 c064f4 00000000 tilemap
A 000452 W32 c064f8 00000000 tilemap
A 000452 W32 c064fc 00000000 tilemap
A 000452 W32 c06500 00000000 tilemap
A 000452 W32 c06504 00000000 tilemap
A 000452 W32 c06508 00000000 tilemap
A 000452 W32 c0650c 00000000 tilemap
A 000452 W32 c06510 00000000 tilemap
A 000452 W32 c06514 00000000 tilemap
A 000452 W32 c06518 00000000 tilemap
A 000452 W32 c0651c 00000000 tilemap
A 000452 W32 c06520 00000000 tilemap
A 000452 W32 c06524 00000000 tilemap
A 000452 W32 c06528 00000000 tilemap
A 000452 W32 c0652c 00000000 tilemap
A 000452 W32 c06530 00000000 tilemap
A 000452 W32 c06534 00000000 tilemap
A 000452 W32 c06538 00000000 tilemap
A 000452 W32 c0653c 00000000 tilemap
A 000452 W32 c06540 00000000 tilemap
